matrix_id,territory_id,city,state,territory_url,territory_status,template_id,localized_query,modifier_family,intent_class,priority,recommended_page_role,page_creation_recommendation,old_google_surface,new_google_surface,primary_trust_signal,algorithm_era_ids,before_vs_today_recommendation,phrase_bridge_file,city_association_file,github_repository,predecessor_ai_visibility_doi
M00049,T01,Acworth,GA,https://inspector-roofing.com/acworth-roofing-company/,redirects_to_homepage,Q049,Owens Corning certified roofers in Acworth,certified,manufacturer_trust,medium,manufacturer certification section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/manufacturer trust,AI trust verification,Owens Corning certification,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00050,T01,Acworth,GA,https://inspector-roofing.com/acworth-roofing-company/,redirects_to_homepage,Q050,CertainTeed certified roofers in Acworth,certified,manufacturer_trust,medium,manufacturer certification section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/manufacturer trust,AI trust verification,CertainTeed certification,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00051,T01,Acworth,GA,https://inspector-roofing.com/acworth-roofing-company/,redirects_to_homepage,Q051,Master Elite roofing contractor in Acworth,certified,manufacturer_trust,medium,manufacturer certification section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/manufacturer trust,AI trust verification,Master Elite certification,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00052,T01,Acworth,GA,https://inspector-roofing.com/acworth-roofing-company/,redirects_to_homepage,Q052,verified roofing contractors in Acworth,verified,trust_verification,medium,trusted contractor checklist,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,verification criteria,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00053,T01,Acworth,GA,https://inspector-roofing.com/acworth-roofing-company/,redirects_to_homepage,Q053,vetted roofers in Acworth,verified,trust_verification,medium,trusted contractor checklist,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,criteria and citations,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00054,T01,Acworth,GA,https://inspector-roofing.com/acworth-roofing-company/,redirects_to_homepage,Q054,professional roofers in Acworth,professional,trust_hiring,medium,service pages,Support phrase.,organic/local,AI local answer,"photos, reviews, NAP consistency",E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00055,T01,Acworth,GA,https://inspector-roofing.com/acworth-roofing-company/,redirects_to_homepage,Q055,honest roofing company in Acworth,trusted,trust_hiring,medium,trust philosophy page,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local,AI trust-intent answer,process transparency,E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00056,T01,Acworth,GA,https://inspector-roofing.com/acworth-roofing-company/,redirects_to_homepage,Q056,local roofing company with good reviews Acworth,reviewed,review_research,medium,reviews hub and city pages,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/reviews,AI conversational answer,review proof,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00057,T02,Alpharetta,GA,https://inspector-roofing.com/roofing-company-alpharetta-ga/,live,Q001,best roofing company in Alpharetta,best_top,comparison_hiring,high,trust hub plus GBP/reviews; city page FAQ mention,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic/local pack/GBP,AI Overviews/AI Mode answer citation/local recommendations,"reviews, GBP completeness, proof photos, citations",E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00058,T02,Alpharetta,GA,https://inspector-roofing.com/roofing-company-alpharetta-ga/,live,Q002,best roofers in Alpharetta,best_top,comparison_hiring,high,trust hub plus GBP/reviews; city page FAQ mention,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic/local pack/GBP,AI Overviews/AI Mode answer citation/local recommendations,"reviews, local proof, consistent entity data",E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00059,T02,Alpharetta,GA,https://inspector-roofing.com/roofing-company-alpharetta-ga/,live,Q003,best roofing contractors in Alpharetta,best_top,comparison_hiring,high,trust hub plus service pages,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic/local pack/GBP,AI answer engine / query fan-out,"licensing, insurance, manufacturer certifications, review proof",E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00060,T02,Alpharetta,GA,https://inspector-roofing.com/roofing-company-alpharetta-ga/,live,Q004,top rated roofers in Alpharetta,best_top,reviews_comparison,high,reviews/reputation hub plus GBP,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,GBP/local pack/reviews,AI local recommendations / summarization,"review quantity, rating, review response quality",E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00061,T02,Alpharetta,GA,https://inspector-roofing.com/roofing-company-alpharetta-ga/,live,Q005,top roofing companies in Alpharetta,best_top,comparison_hiring,medium,trust hub and city FAQ,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic/local pack,AI Mode comparisons,proof modules and third-party citations,E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00062,T02,Alpharetta,GA,https://inspector-roofing.com/roofing-company-alpharetta-ga/,live,Q006,top 10 roofers in Alpharetta,best_top,comparison_research,medium,blog/research note or FAQ,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic/research,AI answer comparison queries,transparent criteria and citations,E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00063,T02,Alpharetta,GA,https://inspector-roofing.com/roofing-company-alpharetta-ga/,live,Q007,who is the best roofer in Alpharetta,best_top,voice_search_comparison,medium,FAQ on trust hub and city pages,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,voice/local search,AI conversational answer,clear criteria and proof,E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00064,T02,Alpharetta,GA,https://inspector-roofing.com/roofing-company-alpharetta-ga/,live,Q008,best roofing company in Alpharetta,best_top,city_comparison,high,city page trust section plus master hub,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic city SERP,AI local answer / query fan-out,"city-specific proof, photos, reviews",E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
